DATASET,fold,AM,alpha,features,accuracy,sensitivity,specificity
tcga.R-BRCA,5,TR,0.25,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.3,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.35,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.4,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.45,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.5,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.55,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.6,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.65,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.7,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.75,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.8,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.85,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,TR,0.9,"5393,2139,29689,445,1467,10522,5934,11232,3024,10670,4746,19644,9511,478,13762,820,11934,53680,1899,10640,6826,12220,10974,2992,15596,16680,5433,11010,5325,7534,12784,36872,3491,6940,2331,13919,10543,2918,8866,11950,8418,5391,7083,2627,9264,8344,13803,2207,11568,8456,15369,4128,4211,15409,1515,22172,3855,1370,8351,11388,10555,1769,3158,3921,4700,957,17914,11301,6854,34324,30921,1470,35214,12238,297,8293,12273,8403,10676,291,799,8359,7532,7626,2825,13153,10100,12091,4753,9809,8372,4371,4889,2423,8357,1291,15248,10987,1344,3344",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,1,MMD,0.1,,,,
tcga.R-BRCA,1,MMD,0.15,,,,
tcga.R-BRCA,1,MMD,0.2,,,,
tcga.R-BRCA,1,MMD,0.25,,,,
tcga.R-BRCA,1,MMD,0.3,,,,
tcga.R-BRCA,1,MMD,0.35,,,,
tcga.R-BRCA,1,MMD,0.4,,,,
tcga.R-BRCA,1,MMD,0.45,,,,
tcga.R-BRCA,1,MMD,0.5,"7518,11937",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,1,MMD,0.55,"7518,11937",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,1,MMD,0.6,"7518,11937",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,1,MMD,0.65,"7518,11937",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,1,MMD,0.7,"12087,35617,10619,42335,11687,14268,7518,45075,12838,9166,17514,1633,11937",1.0,1.0,1.0
tcga.R-BRCA,1,MMD,0.75,"11546,12087,35617,10619,42335,11687,14268,7518,45075,12838,12274,9166,37584,2609,17514,1633,11937",1.0,1.0,1.0
tcga.R-BRCA,1,MMD,0.8,"11546,12087,35617,10619,42335,11687,14268,7518,45075,12838,12274,9166,37584,2609,17514,1633,11937",1.0,1.0,1.0
tcga.R-BRCA,1,MMD,0.85,"11546,12087,35617,10619,9162,53850,2593,27272,3227,16284,42335,28483,11687,14268,17631,11138,12362,12554,3516,11525,7518,5112,45075,12838,27493,12274,46662,9166,37584,2609,46278,26383,9965,17514,1633,11937,1,9743",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,1,MMD,0.9,"11546,12087,35617,12371,10619,9162,9744,53850,30516,2593,27272,3227,48755,16284,42335,25676,28483,11687,14268,17631,11138,12362,12554,3226,37382,3516,11525,7518,5112,45075,12838,15193,27493,7074,43915,12274,46662,9166,25370,37584,2609,46278,7393,26383,9965,11323,17514,1633,55155,46994,11937,1,9743",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,0,pearson_correlation,0.1,,,,
tcga.R-BRCA,0,pearson_correlation,0.15,,,,
tcga.R-BRCA,0,pearson_correlation,0.2,,,,
tcga.R-BRCA,0,pearson_correlation,0.25,,,,
tcga.R-BRCA,0,pearson_correlation,0.3,,,,
tcga.R-BRCA,0,pearson_correlation,0.35,,,,
tcga.R-BRCA,0,pearson_correlation,0.4,,,,
tcga.R-BRCA,0,pearson_correlation,0.45,,,,
tcga.R-BRCA,0,pearson_correlation,0.5,,,,
tcga.R-BRCA,0,pearson_correlation,0.55,,,,
tcga.R-BRCA,0,pearson_correlation,0.6,"4211,1689,13364,8523,496,6544,7944,15815,8330,34594,9759,11042",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,0,pearson_correlation,0.65,"4211,1689,13364,8523,496,6544,7944,15815,8330,34594,9759,11042",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,0,pearson_correlation,0.7,"4211,1689,13364,8523,496,6544,7944,15815,8330,34594,9759,11042",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,0,pearson_correlation,0.75,"4211,2627,12082,10543,9628,6285,6132,1689,1567,5942,14065,13364,8351,8523,11549,8357,10462,496,2762,8426,151,22172,3070,17414,8158,6475,3024,2709,8374,6544,7532,7944,15815,5892,7151,16876,957,5280,16283,8330,34594,2856,10522,22071,2917,4173,14594,9759,11042,6148",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,0,pearson_correlation,0.8,"4211,2627,12082,10543,9628,6285,6132,1689,1567,5942,14065,13364,8351,8523,20324,11549,8357,10462,3142,496,2762,8426,151,22172,3070,2095,17414,8158,6475,3024,2709,8374,6544,7532,7944,15815,5892,7151,16876,445,957,5280,16283,8330,34594,2856,10522,14356,22071,2917,4173,14594,9759,11042,6148",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,0,pearson_correlation,0.85,"4211,2627,12082,10543,9628,6285,6132,1689,1567,5942,14065,13364,8351,8523,20324,11549,8357,10462,3142,496,2762,8426,151,22172,3070,2095,17414,8158,6475,3024,2709,8374,6544,7532,7944,15815,5892,7151,16876,445,957,5280,16283,8330,34594,2856,10522,14356,22071,2917,4173,14594,9759,11042,6148",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,0,pearson_correlation,0.9,"4211,2627,12082,10543,9628,6285,6132,1689,1567,5942,14065,13364,8351,8523,20324,11549,8357,10462,3142,496,2762,8426,151,22172,3070,2095,17414,8158,6475,3024,2709,8374,6544,7532,7944,15815,5892,7151,16876,445,957,5280,16283,8330,34594,2856,10522,14356,22071,2917,4173,14594,9759,11042,6148",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,1,TR,0.1,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,1,TR,0.15,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,1,TR,0.2,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,1,TR,0.25,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,1,TR,0.3,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,1,TR,0.35,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,1,TR,0.4,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,1,TR,0.45,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,1,TR,0.5,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,1,TR,0.55,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,1,TR,0.6,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,1,TR,0.65,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
tcga.R-BRCA,1,TR,0.7,"5393,2139,5934,10522,445,1467,11232,4746,12220,10670,29689,10640,3024,15596,13762,2992,10543,1899,53680,11934,12546,3491,6826,5325,13919,8344,6184,1370,478,8456,12784,6940,2627,8403,12273,4753,7083,10555,4128,10974,19644,13803,11568,297,15369,11950,7534,1837,2331,1769,3855,17935,8866,5391,34324,10676,2207,12238,1515,3158,9511,17914,10671,3921,344,1720,11301,7626,36872,10511,9818,12557,16708,9264,13673,8452,1344,4211,13153,8351,3311,16336,16173,19611,1291,820,2918,5346,8293,8406,10039,4700,2423,1195,5854,7532,11601,5286,9908,7020",0.9868421052631579,1.0,0.8571428571428571
