DATASET,fold,AM,alpha,features,accuracy,sensitivity,specificity
MNIST.py,5,TR,0.15,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.2,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.25,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.976,0.9841269841269841,0.967741935483871
MNIST.py,5,TR,0.3,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.35,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.4,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.45,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.5,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.55,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.6,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.65,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.7,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.976,0.9682539682539683,0.9838709677419355
MNIST.py,5,TR,0.75,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.8,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.85,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,5,TR,0.9,"288,289,315,316,518,287,290,264,715,517,711,265,291,317,490,491,263,286,343,714,739,710,716,259,738,262,260,342,314,519,742,261,713,712,737,709,743,356,344,258,740,516,546,741,744,266,545,355,357,285,717,708,489,736,257,292,313,463,341,328,370,329,330,340,318,492,284,544,464,230,327,237,371,312,231,745,229,369,238,383,547,462,358,735,384,386,236,354,256,368,302,301,293,232,267,239,382,707,345,283",0.984,0.9841269841269841,0.9838709677419355
MNIST.py,7,TR,0.1,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.936,0.9523809523809523,0.9193548387096774
MNIST.py,7,TR,0.15,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.936,0.9523809523809523,0.9193548387096774
MNIST.py,7,TR,0.2,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.944,0.9523809523809523,0.9354838709677419
MNIST.py,7,TR,0.25,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.936,0.9365079365079365,0.9354838709677419
MNIST.py,7,TR,0.3,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.928,0.9365079365079365,0.9193548387096774
MNIST.py,7,TR,0.35,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.936,0.9365079365079365,0.9354838709677419
MNIST.py,7,TR,0.4,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.928,0.9365079365079365,0.9193548387096774
MNIST.py,7,TR,0.45,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.936,0.9365079365079365,0.9354838709677419
MNIST.py,7,TR,0.5,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.936,0.9365079365079365,0.9354838709677419
MNIST.py,7,TR,0.55,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.936,0.9365079365079365,0.9354838709677419
MNIST.py,7,TR,0.6,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.936,0.9365079365079365,0.9354838709677419
MNIST.py,7,TR,0.65,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.936,0.9365079365079365,0.9354838709677419
MNIST.py,7,TR,0.7,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.944,0.9523809523809523,0.9354838709677419
MNIST.py,7,TR,0.75,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.928,0.9365079365079365,0.9193548387096774
MNIST.py,7,TR,0.8,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.944,0.9523809523809523,0.9354838709677419
MNIST.py,7,TR,0.85,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.936,0.9365079365079365,0.9354838709677419
MNIST.py,7,TR,0.9,"518,288,287,289,517,264,315,265,290,316,490,291,263,711,286,491,262,710,739,489,738,516,317,715,737,519,314,713,716,545,709,355,714,742,260,261,356,546,712,259,740,741,343,266,544,743,285,342,357,736,313,708,717,328,284,258,292,257,237,238,463,330,344,383,341,744,327,354,312,329,239,462,340,488,384,382,318,547,464,745,358,236,735,492,256,229,369,267,707,368,230,515,302,370,718,235,386,299,339,240",0.936,0.9365079365079365,0.9354838709677419
MNIST.py,2,HSIC,0.1,,,,
MNIST.py,2,HSIC,0.15,,,,
MNIST.py,2,HSIC,0.2,,,,
MNIST.py,2,HSIC,0.25,"378,183,404,181,595,551,261,432",0.976,0.967741935483871,0.9841269841269841
MNIST.py,2,HSIC,0.3,"378,183,404,181,595,551,261,432",0.952,0.9354838709677419,0.9682539682539683
MNIST.py,2,HSIC,0.35,"378,183,404,181,595,551,261,124,432",0.96,0.9516129032258065,0.9682539682539683
MNIST.py,2,HSIC,0.4,"378,183,404,181,595,178,551,261,124,432",0.968,0.967741935483871,0.9682539682539683
MNIST.py,2,HSIC,0.45,"378,183,404,181,595,178,551,261,124,432",0.96,0.9516129032258065,0.9682539682539683
MNIST.py,2,HSIC,0.5,"378,183,404,181,595,178,551,261,124,432",0.968,0.967741935483871,0.9682539682539683
MNIST.py,2,HSIC,0.55,"378,183,404,181,595,349,178,551,261,124,432",0.96,0.9516129032258065,0.9682539682539683
MNIST.py,2,HSIC,0.6,"378,183,404,181,595,349,178,551,261,124,432",0.968,0.9516129032258065,0.9841269841269841
MNIST.py,2,HSIC,0.65,"378,183,404,181,595,349,178,551,261,124,432",0.96,0.9516129032258065,0.9682539682539683
MNIST.py,2,HSIC,0.7,"378,183,404,181,595,349,178,551,261,124,432",0.96,0.9516129032258065,0.9682539682539683
MNIST.py,2,HSIC,0.75,"156,378,183,404,181,595,349,178,551,261,124,432",0.984,0.9838709677419355,0.9841269841269841
MNIST.py,2,HSIC,0.8,"156,378,183,404,181,595,349,178,551,261,124,432",0.984,0.967741935483871,1.0
MNIST.py,2,HSIC,0.85,"377,156,378,183,404,181,185,151,518,403,595,180,375,289,349,624,178,490,186,578,263,551,594,264,523,287,261,550,546,125,538,124,710,379,431,593,432,374,605,188",0.976,0.9516129032258065,1.0
MNIST.py,2,HSIC,0.9,"377,156,378,183,404,181,185,151,518,403,595,180,375,289,349,624,178,490,186,567,158,578,263,551,594,264,288,568,517,523,287,491,261,550,546,125,538,124,710,379,431,593,432,374,605,537,188",0.976,0.9516129032258065,1.0
MNIST.py,2,DC,0.1,,,,
MNIST.py,2,DC,0.15,,,,
MNIST.py,2,DC,0.2,,,,
MNIST.py,2,DC,0.25,,,,
MNIST.py,2,DC,0.3,,,,
MNIST.py,2,DC,0.35,"568,432,565",0.896,0.8709677419354839,0.9206349206349206
MNIST.py,2,DC,0.4,"568,291,128,432,565",0.928,0.8870967741935484,0.9682539682539683
MNIST.py,2,DC,0.45,"568,291,128,432,565",0.928,0.9032258064516129,0.9523809523809523
MNIST.py,2,DC,0.5,"185,518,568,291,126,125,128,266,538,124,622,431,432,565",0.968,0.967741935483871,0.9682539682539683
MNIST.py,2,DC,0.55,"181,185,404,349,518,596,290,186,551,150,568,291,127,126,125,187,128,159,266,538,124,711,622,431,607,432,565",0.984,0.9838709677419355,0.9841269841269841
MNIST.py,2,DC,0.6,"156,181,185,404,349,518,596,290,186,551,150,568,291,127,126,125,187,128,159,266,538,124,711,622,431,607,432,565,580",0.992,0.9838709677419355,1.0
MNIST.py,2,DC,0.65,"156,181,185,404,349,518,596,290,186,551,150,568,291,127,126,125,187,128,159,266,538,124,711,622,431,607,432,565,580",0.992,0.9838709677419355,1.0
MNIST.py,2,DC,0.7,"156,181,185,404,349,518,596,290,186,551,150,568,291,127,126,125,187,128,159,266,538,124,711,622,431,607,432,565,580",0.992,0.9838709677419355,1.0
MNIST.py,2,DC,0.75,"156,181,185,404,349,518,596,375,290,186,551,150,568,291,127,126,125,187,128,159,266,538,124,711,622,431,607,432,565,580",0.992,0.9838709677419355,1.0
MNIST.py,2,DC,0.8,"378,156,181,185,404,152,349,518,596,263,375,595,289,624,290,625,186,578,551,158,623,550,566,150,568,291,127,287,126,125,187,128,159,266,538,124,711,622,431,607,432,524,374,539,565,580",0.984,0.967741935483871,1.0
MNIST.py,2,DC,0.85,"378,156,181,185,404,152,349,518,596,263,375,595,289,624,290,625,186,578,551,158,623,550,566,150,568,291,127,287,126,125,187,128,159,266,538,124,711,622,431,607,432,524,374,539,565,580",0.984,0.967741935483871,1.0
MNIST.py,2,DC,0.9,"378,156,181,185,404,152,349,518,596,263,375,595,289,624,290,625,186,578,260,551,158,623,550,566,150,568,291,127,287,126,125,187,128,159,266,538,124,711,622,431,552,607,432,524,374,539,565,580",0.984,0.967741935483871,1.0
